Iteration,Cheesecake,Profiterole,Mucake
1,0,16,15
2,0,17,17
3,0,17,18
4,0,17,19
5,0,18,19
6,0,18,19
7,0,19,19
8,0,19,19
9,0,19,19
10,0,19,19
11,0,19,19
12,0,19,19
13,0,19,19
14,0,19,19
15,0,19,19
16,0,19,19
17,0,19,19
18,0,19,19
19,0,19,19
20,0,19,19
21,0,20,19
22,0,20,19
23,0,20,19
24,0,20,19
25,0,20,19
26,0,20,19
27,0,20,19
28,0,20,19
29,0,20,19
30,0,20,19
31,0,21,19
32,0,21,19
33,0,21,19
34,0,21,19
35,0,21,19
36,0,21,19
37,0,21,19
38,0,21,19
39,0,21,19
40,0,21,19
41,0,21,19
42,0,21,19
43,0,21,19
44,0,21,19
45,0,21,19
46,0,21,19
47,0,21,19
48,0,21,19
49,0,21,19
50,0,21,19
51,0,21,19
52,0,21,19
53,0,21,19
54,0,21,19
55,0,21,19
56,0,21,19
57,0,21,19
58,0,21,19
59,0,21,19
60,0,21,19
61,0,21,19
62,0,21,19
63,0,21,19
64,0,21,19
65,0,21,19
66,0,21,19
67,0,21,19
68,0,21,19
69,0,21,19
70,0,21,19
71,0,21,19
72,0,21,19
73,0,21,19
74,0,21,19
75,0,21,19
76,0,21,19
77,0,21,19
78,0,21,19
79,0,21,19
80,0,21,19
81,0,21,19
82,0,21,19
83,0,21,19
84,0,21,19
85,0,21,19
86,0,21,19
87,0,21,19
88,0,21,19
89,0,21,19
90,0,21,19
91,0,21,19
92,0,21,19
93,0,21,19
94,0,21,19
95,0,21,19
96,0,21,19
97,0,21,19
98,0,21,19
99,0,21,19
100,0,21,19
