Iteration,Cheesecake,Profiterole,Mucake
1,0,19,14
2,0,20,15
3,0,21,15
4,0,21,15
5,0,23,16
6,0,23,16
7,0,23,16
8,0,23,16
9,0,23,16
10,0,24,17
11,0,24,17
12,0,24,18
13,0,24,18
14,0,24,18
15,0,24,18
16,0,24,18
17,0,24,18
18,0,24,18
19,0,24,18
20,0,24,18
21,0,24,18
22,0,24,18
23,0,24,18
24,0,24,18
25,0,25,18
26,0,25,18
27,0,25,18
28,0,25,18
29,0,25,19
30,0,25,19
31,0,25,19
32,0,25,19
33,0,25,19
34,0,25,19
35,0,25,19
36,0,25,19
37,0,25,19
38,0,25,19
39,0,25,19
40,0,25,19
41,0,25,19
42,0,25,19
43,0,25,19
44,0,25,19
45,0,25,19
46,0,25,19
47,0,25,19
48,0,25,19
49,0,25,19
50,0,25,19
51,0,25,19
52,0,25,19
53,0,25,19
54,0,25,19
55,0,25,19
56,0,25,19
57,0,25,19
58,0,25,19
59,0,25,19
60,0,25,19
61,0,25,19
62,0,25,19
63,0,25,19
64,0,25,19
65,0,25,19
66,0,25,19
67,0,25,19
68,0,25,19
69,0,25,19
70,0,25,19
71,0,25,19
72,0,25,19
73,0,25,19
74,0,25,19
75,0,25,19
76,0,25,19
77,0,25,19
78,0,25,19
79,0,25,19
80,0,25,19
81,0,25,19
82,0,25,19
83,0,25,19
84,0,25,19
85,0,25,19
86,0,25,19
87,0,25,19
88,0,25,19
89,0,25,19
90,0,25,19
91,0,25,19
92,0,25,19
93,0,25,19
94,0,25,19
95,0,25,19
96,0,25,19
97,0,25,19
98,0,25,19
99,0,25,19
100,0,25,19
