Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
20,1,678,434,4.85,28,1,1
20,2,553,242,4.5968871125850725,7,1,1
20,3,433,429,4.745049024320361,32,1,1
20,4,299,419,4.8197224362268,13,1,1
20,5,541,446,4.8197224362268,51,1,1
20,6,445,386,4.776393202250022,24,1,2
20,7,547,327,4.9,22,1,2
20,8,424,656,4.6958618734850885,23,1,2
20,9,530,449,4.8,49,1,2
20,10,608,536,4.858578643762691,38,1,2
20,11,499,557,4.787867965644035,46,1,2
20,12,469,589,4.888196601125011,40,1,2
20,13,374,558,4.8197224362268,28,1,2
20,14,428,613,4.395847701320271,30,1,2
20,15,586,412,4.858578643762691,52,1,2
20,16,625,409,4.9,42,1,2
20,17,499,561,4.776393202250022,47,1,2
20,18,359,422,4.683772233983162,23,1,2
20,19,646,476,4.95,37,1,2
20,20,569,360,4.679843788128358,38,1,2
20,21,440,663,4.683772233983162,23,1,2
20,22,546,392,4.730741759643275,47,1,2
20,23,556,725,4.841886116991581,8,1,2
20,24,472,501,4.888196601125011,45,1,2
20,25,323,395,4.35,16,1,2
20,26,403,675,4.635994505535973,17,1,2
20,27,747,686,4.497506218943956,8,1,2
20,28,412,480,4.75,35,1,2
20,29,291,623,4.858578643762691,11,1,2
20,30,475,547,4.95,47,1,2
20,31,448,535,4.858578643762691,40,1,3
20,32,706,580,4.30537780052751,16,1,3
20,33,407,423,4.888196601125011,27,1,3
20,34,313,632,4.708452405257734,12,1,3
20,35,675,586,4.745049024320361,18,1,3
20,36,545,602,4.858578643762691,29,1,3
20,37,664,528,4.9,26,1,3
20,38,485,491,4.95,56,1,3
20,39,581,341,4.8,26,1,3
20,40,574,461,4.95,54,1,3
20,41,744,427,4.75,11,1,3
20,42,563,444,4.9,53,1,3
20,43,663,444,4.841886116991581,35,1,3
20,44,572,472,4.929289321881345,54,1,3
20,45,609,642,4.75,16,1,3
20,46,385,369,4.5968871125850725,20,1,3
20,47,440,336,4.646446609406726,19,1,3
20,48,714,669,4.929289321881345,12,1,3
20,49,477,328,4.776393202250022,23,1,3
20,50,727,377,4.587689437438234,10,1,3

