Iteration,Cheesecake,Profiterole,Mucake
1,0,18,15
2,0,20,17
3,0,21,17
4,0,21,17
5,0,21,17
6,0,21,17
7,0,21,17
8,0,22,17
9,0,23,17
10,0,23,18
11,0,23,18
12,0,23,18
13,0,23,18
14,0,23,18
15,0,23,18
16,0,23,18
17,0,23,18
18,0,23,18
19,0,23,18
20,0,23,18
21,0,23,18
22,0,23,18
23,0,23,18
24,0,23,18
25,0,23,18
26,0,23,18
27,0,23,18
28,0,23,18
29,0,23,18
30,0,23,18
31,0,23,18
32,0,23,18
33,0,23,18
34,0,23,18
35,0,23,18
36,0,23,18
37,0,23,18
38,0,23,18
39,0,23,18
40,0,23,18
41,0,23,18
42,0,23,18
43,0,23,18
44,0,23,18
45,0,23,18
46,0,23,18
47,0,23,18
48,0,23,18
49,0,23,18
50,0,23,18
51,0,23,18
52,0,23,18
53,0,23,18
54,0,23,18
55,0,23,18
56,0,23,18
57,0,23,18
58,0,23,18
59,0,23,18
60,0,23,18
61,0,23,18
62,0,23,18
63,0,23,18
64,0,23,18
65,0,23,18
66,0,23,18
67,0,23,18
68,0,23,18
69,0,23,18
70,0,23,18
71,0,23,18
72,0,23,18
73,0,23,18
74,0,23,18
75,0,23,18
76,0,23,18
77,0,23,18
78,0,23,18
79,0,23,18
80,0,23,18
81,0,23,18
82,0,23,18
83,0,23,18
84,0,23,18
85,0,23,18
86,0,23,18
87,0,23,18
88,0,23,18
89,0,23,18
90,0,23,18
91,0,23,18
92,0,23,18
93,0,23,18
94,0,23,18
95,0,23,18
96,0,23,18
97,0,23,18
98,0,23,18
99,0,23,18
100,0,23,18
