Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
60,1,464,239,4.75,11,1,1
60,2,511,505,4.858578643762691,52,1,1
60,3,779,492,4.8197224362268,2,1,1
60,4,556,480,4.841886116991581,50,1,1
60,5,430,330,5.0,24,1,1
60,6,425,344,4.730741759643275,25,1,2
60,7,375,418,4.95,38,1,2
60,8,409,466,4.8197224362268,42,1,2
60,9,542,402,4.841886116991581,34,1,2
60,10,371,342,4.95,22,1,2
60,11,469,477,4.929289321881345,48,1,2
60,12,590,341,4.787867965644035,17,1,2
60,13,397,659,4.888196601125011,14,1,2
60,14,410,579,4.85,31,1,2
60,15,392,612,4.858578643762691,23,1,2
60,16,453,669,4.888196601125011,13,1,2
60,17,660,480,4.858578643762691,20,1,2
60,18,715,822,0.0,2,0,2
60,19,648,331,4.745049024320361,13,1,2
60,20,467,768,4.793844718719117,6,1,2
60,21,480,591,4.841886116991581,35,1,2
60,22,453,263,4.929289321881345,15,1,2
60,23,305,557,4.793844718719117,26,1,2
60,24,330,488,4.787867965644035,27,1,2
60,25,306,192,0.0,0,0,2
60,26,559,404,4.95,35,1,2
60,27,453,555,4.888196601125011,41,1,2
60,28,485,372,4.85,32,1,2
60,29,615,546,4.929289321881345,29,1,2
60,30,720,385,4.888196601125011,6,1,2
60,31,563,813,4.5,2,1,3
60,32,346,329,4.793844718719117,20,1,3
60,33,457,665,4.85,14,1,3
60,34,472,468,4.9,50,1,3
60,35,647,312,4.8197224362268,10,1,3
60,36,439,446,4.9,46,1,3
60,37,670,432,4.841886116991581,14,1,3
60,38,398,345,4.888196601125011,26,1,3
60,39,528,494,4.929289321881345,52,1,3
60,40,418,486,4.888196601125011,46,1,3
60,41,380,516,4.841886116991581,43,1,3
60,42,437,567,4.95,34,1,3
60,43,416,433,4.841886116991581,42,1,3
60,44,470,385,4.929289321881345,35,1,3
60,45,711,386,4.888196601125011,8,1,3
60,46,404,278,4.929289321881345,16,1,3
60,47,381,491,4.85,47,1,3
60,48,769,647,4.664589803375032,5,1,3
60,49,328,394,4.646446609406726,25,1,3
60,50,420,313,4.619211344706804,22,1,3

