Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,383,468,4.717157287525381,35,1,1
40,2,363,701,4.5,14,1,1
40,3,552,519,4.929289321881345,45,1,1
40,4,478,350,4.858578643762691,32,1,1
40,5,450,449,4.95,44,1,1
40,6,473,509,4.9,43,1,2
40,7,414,326,4.776393202250022,20,1,2
40,8,483,412,4.888196601125011,43,1,2
40,9,532,360,4.95,32,1,2
40,10,644,420,4.841886116991581,25,1,2
40,11,505,408,4.9,41,1,2
40,12,468,502,4.841886116991581,45,1,2
40,13,470,354,4.8197224362268,35,1,2
40,14,494,642,4.8197224362268,28,1,2
40,15,569,344,4.85,26,1,2
40,16,495,459,4.888196601125011,45,1,2
40,17,339,511,4.95,26,1,2
40,18,436,530,4.929289321881345,44,1,2
40,19,605,643,4.587689437438234,21,1,2
40,20,182,763,0.0,0,0,2
40,21,253,187,0.0,0,0,2
40,22,588,433,4.8197224362268,36,1,2
40,23,593,415,4.888196601125011,33,1,2
40,24,478,562,4.888196601125011,43,1,2
40,25,667,315,4.587689437438234,3,1,2
40,26,373,415,4.858578643762691,24,1,2
40,27,462,715,4.8197224362268,15,1,2
40,28,705,629,4.793844718719117,9,1,2
40,29,392,600,4.95,31,1,2
40,30,557,435,4.929289321881345,40,1,2
40,31,288,557,4.65,14,1,3
40,32,523,678,4.8,20,1,3
40,33,471,843,0.0,1,0,3
40,34,528,550,4.929289321881345,46,1,3
40,35,504,409,4.75,41,1,3
40,36,406,748,4.745049024320361,9,1,3
40,37,281,627,4.787867965644035,8,1,3
40,38,489,270,4.572799812734123,13,1,3
40,39,363,427,4.776393202250022,25,1,3
40,40,392,725,4.434314575050761,12,1,3
40,41,419,427,4.85,39,1,3
40,42,491,676,4.858578643762691,20,1,3
40,43,394,562,4.717157287525381,37,1,3
40,44,652,339,4.683772233983162,8,1,3
40,45,668,505,4.85,20,1,3
40,46,476,550,4.95,45,1,3
40,47,620,535,4.776393202250022,34,1,3
40,48,531,529,5.0,46,1,3
40,49,405,528,4.858578643762691,36,1,3
40,50,330,436,4.929289321881345,20,1,3

