Iteration,Cheesecake,Profiterole,Mucake
1,0,18,13
2,0,21,18
3,0,21,18
4,0,21,18
5,0,21,18
6,0,22,18
7,0,22,18
8,0,22,18
9,0,22,18
10,0,22,18
11,0,22,18
12,0,22,18
13,0,22,18
14,0,22,18
15,0,22,18
16,0,22,18
17,0,22,18
18,0,24,18
19,0,24,18
20,0,24,18
21,0,24,18
22,0,24,19
23,0,24,19
24,0,24,19
25,0,24,19
26,0,24,19
27,0,24,19
28,0,24,19
29,0,24,19
30,0,24,19
31,0,24,19
32,0,24,19
33,0,24,19
34,0,24,19
35,0,24,19
36,0,24,19
37,0,24,19
38,0,24,19
39,0,24,19
40,0,24,19
41,0,24,19
42,0,24,19
43,0,24,19
44,0,24,19
45,0,24,19
46,0,24,19
47,0,24,19
48,0,24,19
49,0,24,19
50,0,24,19
51,0,24,19
52,0,24,19
53,0,24,19
54,0,24,19
55,0,24,19
56,0,24,19
57,0,24,19
58,0,24,19
59,0,24,19
60,0,24,19
61,0,24,19
62,0,24,19
63,0,24,19
64,0,24,19
65,0,24,19
66,0,24,19
67,0,24,19
68,0,24,19
69,0,24,20
70,0,24,20
71,0,24,20
72,0,24,20
73,0,24,20
74,0,24,20
75,0,24,20
76,0,24,20
77,0,24,20
78,0,24,20
79,0,24,20
80,0,24,20
81,0,24,20
82,0,24,20
83,0,24,20
84,0,24,20
85,0,24,20
86,0,24,20
87,0,24,20
88,0,24,20
89,0,24,20
90,0,24,20
91,0,24,20
92,0,24,20
93,0,24,20
94,0,24,20
95,0,24,20
96,0,24,20
97,0,24,20
98,0,24,20
99,0,24,20
100,0,24,20
