Iteration,Cheesecake,Profiterole,Mucake
1,0,16,14
2,0,20,18
3,0,20,18
4,0,22,18
5,0,22,18
6,0,22,18
7,0,22,18
8,0,22,18
9,0,23,18
10,0,23,18
11,0,23,18
12,0,23,18
13,0,23,18
14,0,23,18
15,0,23,18
16,0,23,18
17,0,23,18
18,0,23,18
19,0,23,18
20,0,23,18
21,0,23,18
22,0,23,18
23,0,23,18
24,0,23,18
25,0,23,18
26,0,23,18
27,0,23,18
28,0,23,18
29,0,23,18
30,0,23,18
31,0,23,18
32,0,23,18
33,0,23,18
34,0,23,18
35,0,23,18
36,0,23,18
37,0,23,18
38,0,23,18
39,0,23,18
40,0,24,18
41,0,24,18
42,0,24,18
43,0,24,18
44,0,24,18
45,0,24,18
46,0,24,18
47,0,24,18
48,0,24,18
49,0,24,18
50,0,24,18
51,0,24,18
52,0,24,18
53,0,24,18
54,0,24,18
55,0,24,18
56,0,24,19
57,0,24,19
58,0,24,19
59,0,24,19
60,0,24,19
61,0,24,19
62,0,24,19
63,0,24,19
64,0,24,19
65,0,24,19
66,0,24,19
67,0,24,19
68,0,24,19
69,0,24,19
70,0,24,19
71,0,24,19
72,0,24,19
73,0,24,19
74,0,24,19
75,0,24,19
76,0,24,19
77,0,24,19
78,0,24,19
79,0,24,19
80,0,24,19
81,0,24,19
82,0,24,19
83,0,24,19
84,0,24,19
85,0,24,19
86,0,24,19
87,0,24,19
88,0,24,19
89,0,24,19
90,0,24,19
91,0,24,19
92,0,24,19
93,0,24,19
94,0,24,19
95,0,24,19
96,0,24,19
97,0,24,19
98,0,24,19
99,0,24,19
100,0,24,19
