Iteration,Cheesecake,Profiterole,Mucake
1,0,16,13
2,0,21,17
3,0,21,18
4,0,21,18
5,0,21,18
6,0,21,18
7,0,21,18
8,0,21,18
9,0,21,18
10,0,21,18
11,0,21,18
12,0,22,18
13,0,22,18
14,0,22,18
15,0,22,18
16,0,22,18
17,0,22,18
18,0,22,18
19,0,22,18
20,0,22,18
21,0,22,18
22,0,22,18
23,0,22,18
24,0,22,18
25,0,22,18
26,0,22,18
27,0,22,18
28,0,22,18
29,0,22,18
30,0,22,18
31,0,22,18
32,0,22,18
33,0,22,18
34,0,22,18
35,0,22,18
36,0,22,18
37,0,22,18
38,0,22,18
39,0,22,18
40,0,22,18
41,0,22,18
42,0,22,18
43,0,22,18
44,0,22,18
45,0,22,18
46,0,22,18
47,0,22,18
48,0,22,18
49,0,22,18
50,0,22,18
51,0,22,18
52,0,22,18
53,0,22,18
54,0,22,18
55,0,22,18
56,0,22,18
57,0,22,18
58,0,22,18
59,0,22,18
60,0,22,18
61,0,22,18
62,0,22,18
63,0,22,18
64,0,22,18
65,0,22,18
66,0,22,18
67,0,22,18
68,0,22,18
69,0,22,18
70,0,22,18
71,0,22,18
72,0,22,18
73,0,22,18
74,0,22,18
75,0,22,18
76,0,22,18
77,0,22,18
78,0,22,18
79,0,22,18
80,0,22,18
81,0,22,18
82,0,22,18
83,0,22,18
84,0,22,18
85,0,22,18
86,0,22,18
87,0,22,18
88,0,22,18
89,0,22,18
90,0,22,18
91,0,22,18
92,0,22,18
93,0,22,18
94,0,22,18
95,0,22,18
96,0,22,18
97,0,22,18
98,0,22,18
99,0,22,18
100,0,22,18
