Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
80,1,432,514,4.929289321881345,55,1,1
80,2,307,576,4.8197224362268,13,1,1
80,3,649,418,4.888196601125011,21,1,1
80,4,598,596,4.929289321881345,31,1,1
80,5,581,535,4.888196601125011,53,1,1
80,6,647,500,4.95,31,1,2
80,7,301,711,4.429912287450431,3,1,2
80,8,660,574,4.858578643762691,21,1,2
80,9,609,535,4.9,41,1,2
80,10,535,494,4.95,64,1,2
80,11,332,531,4.858578643762691,20,1,2
80,12,531,444,5.0,53,1,2
80,13,474,447,4.9,60,1,2
80,14,535,461,4.95,57,1,2
80,15,617,415,4.664589803375032,29,1,2
80,16,521,616,4.929289321881345,37,1,2
80,17,327,312,4.929289321881345,9,1,2
80,18,455,542,4.9,58,1,2
80,19,455,471,5.0,56,1,2
80,20,490,432,4.95,53,1,2
80,21,663,429,4.888196601125011,21,1,2
80,22,541,497,4.858578643762691,61,1,2
80,23,250,388,4.679843788128358,8,1,2
80,24,574,578,4.9,45,1,2
80,25,696,437,4.787867965644035,19,1,2
80,26,348,784,4.4409830056250525,5,1,2
80,27,389,659,4.8197224362268,15,1,2
80,28,497,509,4.9,68,1,2
80,29,519,537,4.9,65,1,2
80,30,689,717,4.787867965644035,3,1,2
80,31,445,487,4.95,57,1,3
80,32,489,549,5.0,60,1,3
80,33,377,555,4.95,32,1,3
80,34,609,462,4.888196601125011,39,1,3
80,35,524,480,5.0,64,1,3
80,36,552,412,4.9,40,1,3
80,37,474,304,4.9,17,1,3
80,38,558,490,4.929289321881345,54,1,3
80,39,540,382,4.95,35,1,3
80,40,630,388,5.0,23,1,3
80,41,637,572,4.888196601125011,26,1,3
80,42,559,476,4.95,53,1,3
80,43,528,551,4.9,54,1,3
80,44,763,542,4.787867965644035,6,1,3
80,45,753,459,4.85,10,1,3
80,46,571,451,5.0,50,1,3
80,47,447,573,4.929289321881345,46,1,3
80,48,397,332,4.9,21,1,3
80,49,500,538,4.9,68,1,3
80,50,421,531,4.9,50,1,3

