Iteration,Cheesecake,Profiterole,Mucake
1,0,12,12
2,0,16,13
3,0,17,13
4,0,18,13
5,0,18,13
6,0,18,13
7,0,18,13
8,0,18,13
9,0,18,14
10,0,18,15
11,0,18,15
12,0,18,15
13,0,18,15
14,0,18,15
15,0,18,16
16,0,19,16
17,0,19,16
18,0,19,16
19,0,19,16
20,0,19,17
21,0,19,17
22,0,19,17
23,0,19,17
24,0,19,17
25,0,19,17
26,0,19,17
27,0,19,17
28,0,19,18
29,0,19,18
30,0,19,18
31,0,19,18
32,0,19,18
33,0,19,18
34,0,19,18
35,0,19,18
36,0,19,18
37,0,19,18
38,0,19,18
39,0,19,18
40,0,19,18
41,0,19,18
42,0,19,18
43,0,19,18
44,0,19,18
45,0,19,18
46,0,19,18
47,0,19,18
48,0,19,18
49,0,19,18
50,0,19,18
51,0,19,18
52,0,19,18
53,0,19,18
54,0,19,18
55,0,19,18
56,0,19,18
57,0,19,18
58,0,19,18
59,0,19,18
60,0,19,18
61,0,19,18
62,0,19,18
63,0,19,18
64,0,19,18
65,0,19,18
66,0,19,18
67,0,19,18
68,0,19,18
69,0,19,18
70,0,19,18
71,0,19,18
72,0,19,18
73,0,19,18
74,0,19,18
75,0,19,18
76,0,19,18
77,0,19,18
78,0,19,18
79,0,19,18
80,0,19,18
81,0,19,18
82,0,19,18
83,0,19,18
84,0,19,18
85,0,20,18
86,0,20,18
87,0,20,18
88,0,20,18
89,0,20,18
90,0,20,18
91,0,20,18
92,0,20,18
93,0,20,18
94,0,20,18
95,0,20,18
96,0,20,18
97,0,20,18
98,0,20,18
99,0,20,18
100,0,20,18
