Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
100,1,631,800,4.587689437438234,4,1,1
100,2,757,431,4.9,8,1,1
100,3,529,640,4.841886116991581,32,1,1
100,4,371,524,4.929289321881345,36,1,1
100,5,647,642,4.929289321881345,21,1,1
100,6,305,459,4.95,17,1,2
100,7,479,716,4.8,14,1,2
100,8,519,239,4.841886116991581,7,1,2
100,9,551,499,5.0,47,1,2
100,10,518,596,4.9,40,1,2
100,11,616,479,4.858578643762691,36,1,2
100,12,409,652,4.776393202250022,19,1,2
100,13,343,528,4.858578643762691,28,1,2
100,14,389,278,4.708452405257734,5,1,2
100,15,457,415,4.888196601125011,42,1,2
100,16,672,529,4.888196601125011,28,1,2
100,17,665,714,4.776393202250022,11,1,2
100,18,478,400,5.0,40,1,2
100,19,376,482,4.929289321881345,35,1,2
100,20,632,564,4.95,29,1,2
100,21,517,575,5.0,44,1,2
100,22,525,573,4.95,44,1,2
100,23,560,391,4.929289321881345,42,1,2
100,24,426,511,4.841886116991581,50,1,2
100,25,437,554,4.95,48,1,2
100,26,776,523,4.888196601125011,7,1,2
100,27,403,664,4.888196601125011,16,1,2
100,28,472,532,4.888196601125011,52,1,2
100,29,479,584,4.929289321881345,49,1,2
100,30,617,761,4.3291796067500625,9,1,2
100,31,391,588,4.888196601125011,37,1,3
100,32,367,526,4.9,36,1,3
100,33,511,635,4.841886116991581,33,1,3
100,34,513,622,4.929289321881345,35,1,3
100,35,376,489,4.888196601125011,37,1,3
100,36,414,488,5.0,46,1,3
100,37,363,574,4.929289321881345,34,1,3
100,38,588,382,4.95,39,1,3
100,39,505,294,4.888196601125011,18,1,3
100,40,690,636,4.793844718719117,15,1,3
100,41,512,484,4.9,58,1,3
100,42,367,405,4.95,20,1,3
100,43,510,485,4.858578643762691,57,1,3
100,44,497,355,4.95,34,1,3
100,45,803,575,4.858578643762691,3,1,3
100,46,415,280,4.95,8,1,3
100,47,674,618,4.858578643762691,18,1,3
100,48,478,416,4.95,45,1,3
100,49,352,424,4.95,20,1,3
100,50,611,410,5.0,34,1,3

