Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
60,1,383,594,4.730741759643275,24,1,1
60,2,673,442,4.708452405257734,20,1,1
60,3,333,729,4.888196601125011,8,1,1
60,4,529,657,4.9,24,1,1
60,5,685,803,0.0,0,0,1
60,6,702,612,5.0,8,1,2
60,7,470,484,4.8197224362268,42,1,2
60,8,740,492,4.699999999999999,9,1,2
60,9,136,723,0.0,1,0,2
60,10,587,550,4.929289321881345,34,1,2
60,11,408,641,4.841886116991581,25,1,2
60,12,576,538,5.0,40,1,2
60,13,579,518,4.95,40,1,2
60,14,321,499,4.95,19,1,2
60,15,445,427,4.787867965644035,35,1,2
60,16,641,276,4.609487516204668,11,1,2
60,17,486,469,4.95,44,1,2
60,18,528,378,4.841886116991581,34,1,2
60,19,432,554,4.95,37,1,2
60,20,523,538,4.888196601125011,50,1,2
60,21,343,421,5.0,23,1,2
60,22,513,492,4.929289321881345,51,1,2
60,23,594,481,4.929289321881345,46,1,2
60,24,248,590,4.776393202250022,10,1,2
60,25,368,534,4.95,25,1,2
60,26,242,522,4.8197224362268,11,1,2
60,27,622,517,4.95,34,1,2
60,28,669,630,4.793844718719117,8,1,2
60,29,603,222,4.745049024320361,9,1,2
60,30,583,570,4.85,32,1,2
60,31,494,327,4.708452405257734,26,1,3
60,32,197,650,4.2094305849579055,4,1,3
60,33,546,313,4.888196601125011,24,1,3
60,34,282,621,4.888196601125011,11,1,3
60,35,470,444,4.888196601125011,41,1,3
60,36,511,427,4.9,42,1,3
60,37,487,511,4.9,48,1,3
60,38,494,625,4.888196601125011,34,1,3
60,39,662,440,5.0,22,1,3
60,40,575,406,5.0,37,1,3
60,41,549,574,4.9,38,1,3
60,42,403,341,4.929289321881345,22,1,3
60,43,605,382,4.858578643762691,28,1,3
60,44,403,568,4.95,25,1,3
60,45,559,277,4.683772233983162,19,1,3
60,46,509,482,4.888196601125011,51,1,3
60,47,533,563,4.858578643762691,47,1,3
60,48,583,332,4.95,27,1,3
60,49,561,621,4.888196601125011,32,1,3
60,50,280,536,4.75,17,1,3

