Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,759,515,4.75,7,1,1
40,2,481,442,4.95,44,1,1
40,3,569,474,4.95,28,1,1
40,4,404,502,4.8197224362268,46,1,1
40,5,466,466,4.888196601125011,44,1,1
40,6,620,360,4.8,29,1,2
40,7,407,520,4.888196601125011,43,1,2
40,8,371,610,4.888196601125011,23,1,2
40,9,514,607,4.841886116991581,40,1,2
40,10,380,472,4.95,46,1,2
40,11,510,616,4.841886116991581,41,1,2
40,12,362,376,4.888196601125011,23,1,2
40,13,530,653,4.858578643762691,41,1,2
40,14,591,516,4.95,31,1,2
40,15,551,553,4.888196601125011,36,1,2
40,16,496,337,4.587689437438234,27,1,2
40,17,359,497,4.929289321881345,38,1,2
40,18,488,662,4.745049024320361,38,1,2
40,19,685,525,4.587689437438234,13,1,2
40,20,604,313,4.85,21,1,2
40,21,504,553,4.95,46,1,2
40,22,460,588,4.888196601125011,49,1,2
40,23,577,507,4.929289321881345,32,1,2
40,24,554,254,4.367544467966324,13,1,2
40,25,541,321,4.8197224362268,26,1,2
40,26,485,526,4.9,51,1,2
40,27,195,425,4.75,3,1,2
40,28,622,508,4.95,26,1,2
40,29,426,449,4.929289321881345,46,1,2
40,30,373,669,4.75,16,1,2
40,31,432,517,4.858578643762691,48,1,3
40,32,578,686,4.708452405257734,31,1,3
40,33,586,435,4.841886116991581,33,1,3
40,34,700,587,4.664589803375032,8,1,3
40,35,521,314,4.8,25,1,3
40,36,453,520,4.85,48,1,3
40,37,292,433,4.793844718719117,15,1,3
40,38,459,546,4.95,46,1,3
40,39,340,564,4.858578643762691,24,1,3
40,40,511,587,4.85,43,1,3
40,41,547,350,4.95,31,1,3
40,42,452,522,4.841886116991581,46,1,3
40,43,582,604,4.841886116991581,34,1,3
40,44,458,422,4.95,41,1,3
40,45,395,410,4.888196601125011,35,1,3
40,46,548,702,4.841886116991581,31,1,3
40,47,424,381,4.888196601125011,35,1,3
40,48,384,499,4.75,41,1,3
40,49,529,725,4.75,24,1,3
40,50,399,648,4.75,25,1,3

