Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,581,671,4.929289321881345,23,1,1
40,2,641,496,4.888196601125011,35,1,1
40,3,411,398,4.9,34,1,1
40,4,485,582,4.841886116991581,41,1,1
40,5,527,347,4.9,41,1,1
40,6,569,344,4.858578643762691,33,1,2
40,7,345,629,4.708452405257734,22,1,2
40,8,553,289,4.85,20,1,2
40,9,445,619,4.929289321881345,37,1,2
40,10,523,668,4.929289321881345,32,1,2
40,11,483,417,4.929289321881345,50,1,2
40,12,475,391,4.9,43,1,2
40,13,351,379,4.75,16,1,2
40,14,573,329,4.929289321881345,27,1,2
40,15,618,487,4.888196601125011,45,1,2
40,16,619,500,4.841886116991581,40,1,2
40,17,513,625,4.929289321881345,42,1,2
40,18,415,553,4.9,40,1,2
40,19,372,532,4.8197224362268,29,1,2
40,20,587,639,4.95,27,1,2
40,21,536,367,4.8197224362268,43,1,2
40,22,591,356,4.9,30,1,2
40,23,404,434,4.8197224362268,40,1,2
40,24,526,467,4.888196601125011,50,1,2
40,25,547,581,4.9,43,1,2
40,26,380,435,4.929289321881345,30,1,2
40,27,398,533,4.85,33,1,2
40,28,356,517,5.0,29,1,2
40,29,542,572,4.858578643762691,42,1,2
40,30,553,508,4.888196601125011,48,1,2
40,31,431,682,4.793844718719117,23,1,3
40,32,574,565,4.929289321881345,40,1,3
40,33,581,413,4.95,48,1,3
40,34,531,514,4.929289321881345,44,1,3
40,35,631,538,4.95,37,1,3
40,36,767,469,4.587689437438234,6,1,3
40,37,572,517,4.858578643762691,43,1,3
40,38,486,547,4.841886116991581,44,1,3
40,39,284,504,4.8197224362268,14,1,3
40,40,616,508,4.929289321881345,38,1,3
40,41,538,690,4.9,23,1,3
40,42,377,640,4.793844718719117,27,1,3
40,43,559,619,4.95,34,1,3
40,44,298,594,4.683772233983162,19,1,3
40,45,413,544,4.9,38,1,3
40,46,249,612,4.858578643762691,10,1,3
40,47,466,620,4.95,43,1,3
40,48,488,420,4.793844718719117,52,1,3
40,49,433,638,4.75,36,1,3
40,50,513,446,4.95,51,1,3

