Iteration,Cheesecake,Profiterole,Mucake
1,0,20,12
2,0,20,14
3,0,21,15
4,0,21,16
5,0,21,16
6,0,21,16
7,0,22,16
8,0,22,16
9,0,22,16
10,0,22,17
11,0,22,17
12,0,22,17
13,0,22,17
14,0,22,17
15,0,22,17
16,0,22,17
17,0,23,17
18,0,23,17
19,0,23,17
20,0,23,17
21,0,23,17
22,0,23,17
23,0,23,17
24,0,23,17
25,0,23,17
26,0,23,17
27,0,23,17
28,0,23,17
29,0,23,17
30,0,23,17
31,0,23,17
32,0,23,17
33,0,23,17
34,0,23,17
35,0,23,17
36,0,23,17
37,0,23,17
38,0,23,17
39,0,23,17
40,0,23,17
41,0,23,17
42,0,23,17
43,0,23,17
44,0,23,17
45,0,23,17
46,0,23,17
47,0,23,17
48,0,23,17
49,0,24,17
50,0,24,17
51,0,24,17
52,0,24,17
53,0,24,17
54,0,24,17
55,0,24,17
56,0,24,17
57,0,24,17
58,0,24,17
59,0,24,17
60,0,24,17
61,0,24,17
62,0,24,17
63,0,24,17
64,0,24,17
65,0,24,17
66,0,24,17
67,0,24,17
68,0,24,17
69,0,24,17
70,0,24,17
71,0,24,17
72,0,24,17
73,0,24,17
74,0,24,17
75,0,24,17
76,0,24,17
77,0,24,17
78,0,24,17
79,0,24,17
80,0,24,17
81,0,24,17
82,0,24,17
83,0,24,17
84,0,24,17
85,0,24,17
86,0,24,17
87,0,24,17
88,0,24,17
89,0,24,17
90,0,24,18
91,0,24,18
92,0,24,18
93,0,24,18
94,0,24,18
95,0,24,18
96,0,24,18
97,0,24,18
98,0,24,18
99,0,24,18
100,0,24,18
