Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,497,553,4.8197224362268,51,1,1
40,2,607,360,4.8,21,1,1
40,3,407,484,4.858578643762691,35,1,1
40,4,527,622,4.95,41,1,1
40,5,496,496,4.95,48,1,1
40,6,611,730,4.587689437438234,11,1,2
40,7,713,486,4.745049024320361,17,1,2
40,8,474,403,4.841886116991581,31,1,2
40,9,466,556,4.95,46,1,2
40,10,665,246,3.4467775432990932,4,1,2
40,11,654,589,4.683772233983162,30,1,2
40,12,375,430,4.929289321881345,28,1,2
40,13,424,469,4.776393202250022,37,1,2
40,14,465,295,4.730741759643275,20,1,2
40,15,565,394,4.95,25,1,2
40,16,600,669,4.793844718719117,25,1,2
40,17,577,335,4.619211344706804,22,1,2
40,18,358,300,4.525658350974743,12,1,2
40,19,524,504,4.888196601125011,47,1,2
40,20,822,293,0.0,1,0,2
40,21,487,468,5.0,45,1,2
40,22,459,467,4.9,45,1,2
40,23,519,372,4.841886116991581,28,1,2
40,24,498,403,4.929289321881345,28,1,2
40,25,747,668,4.19843902290593,6,1,2
40,26,434,528,4.85,44,1,2
40,27,415,242,4.4409830056250525,7,1,2
40,28,512,387,4.858578643762691,27,1,2
40,29,308,530,4.929289321881345,11,1,2
40,30,471,435,4.9,39,1,2
40,31,683,367,4.841886116991581,13,1,3
40,32,244,537,4.717157287525381,8,1,3
40,33,308,564,4.9,13,1,3
40,34,574,571,4.841886116991581,42,1,3
40,35,663,528,4.793844718719117,31,1,3
40,36,487,507,4.9,46,1,3
40,37,601,456,4.85,35,1,3
40,38,612,500,4.929289321881345,35,1,3
40,39,546,495,4.95,42,1,3
40,40,662,523,4.8197224362268,29,1,3
40,41,381,428,4.95,28,1,3
40,42,358,599,4.9,19,1,3
40,43,529,428,4.929289321881345,35,1,3
40,44,611,361,4.683772233983162,21,1,3
40,45,558,543,4.745049024320361,47,1,3
40,46,601,698,4.619211344706804,17,1,3
40,47,454,249,4.639444872453601,9,1,3
40,48,387,454,4.776393202250022,29,1,3
40,49,585,592,4.95,37,1,3
40,50,393,417,4.929289321881345,26,1,3

