Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,666,418,4.841886116991581,18,1,1
40,2,708,491,4.609487516204668,13,1,1
40,3,532,525,4.95,53,1,1
40,4,559,489,4.776393202250022,40,1,1
40,5,458,328,4.841886116991581,20,1,1
40,6,317,787,4.359687576256715,4,1,2
40,7,390,619,4.85,25,1,2
40,8,543,418,4.858578643762691,42,1,2
40,9,496,580,4.888196601125011,46,1,2
40,10,428,539,4.929289321881345,53,1,2
40,11,416,536,4.888196601125011,50,1,2
40,12,517,409,4.9,44,1,2
40,13,587,284,4.8197224362268,8,1,2
40,14,434,535,4.793844718719117,55,1,2
40,15,417,826,0.0,0,0,2
40,16,504,501,4.888196601125011,61,1,2
40,17,375,599,4.8197224362268,23,1,2
40,18,261,615,4.3423526781017046,3,1,2
40,19,528,521,4.8197224362268,54,1,2
40,20,485,610,4.8197224362268,41,1,2
40,21,667,541,4.9,18,1,2
40,22,439,571,4.929289321881345,47,1,2
40,23,573,413,4.858578643762691,30,1,2
40,24,569,370,4.75,25,1,2
40,25,369,679,4.888196601125011,10,1,2
40,26,513,397,4.95,36,1,2
40,27,489,449,4.95,49,1,2
40,28,806,647,0.0,3,0,2
40,29,463,610,4.683772233983162,42,1,2
40,30,391,573,4.888196601125011,30,1,2
40,31,540,670,4.793844718719117,28,1,3
40,32,505,709,4.85,16,1,3
40,33,365,154,0.0,2,0,3
40,34,594,487,4.776393202250022,33,1,3
40,35,498,592,4.85,46,1,3
40,36,554,746,4.8197224362268,12,1,3
40,37,641,658,4.664589803375032,10,1,3
40,38,849,536,0.0,1,0,3
40,39,437,441,4.858578643762691,51,1,3
40,40,432,360,4.9,26,1,3
40,41,496,475,4.9,53,1,3
40,42,541,678,4.841886116991581,26,1,3
40,43,405,503,4.929289321881345,44,1,3
40,44,424,625,4.75,36,1,3
40,45,513,562,4.8197224362268,51,1,3
40,46,483,370,4.8197224362268,33,1,3
40,47,317,440,4.95,22,1,3
40,48,651,638,4.552786404500042,13,1,3
40,49,531,594,4.8197224362268,41,1,3
40,50,546,363,4.95,24,1,3

