Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,324,639,4.708452405257734,9,1,1
40,2,523,631,4.9,30,1,1
40,3,506,413,4.929289321881345,45,1,1
40,4,434,637,4.888196601125011,20,1,1
40,5,527,403,4.929289321881345,44,1,1
40,6,431,697,4.929289321881345,15,1,2
40,7,508,449,4.841886116991581,54,1,2
40,8,454,535,4.888196601125011,48,1,2
40,9,230,687,4.19843902290593,3,1,2
40,10,646,493,4.85,35,1,2
40,11,481,474,5.0,55,1,2
40,12,355,841,0.0,2,0,2
40,13,643,417,4.683772233983162,35,1,2
40,14,475,322,4.664589803375032,18,1,2
40,15,301,506,4.841886116991581,16,1,2
40,16,427,584,4.8,34,1,2
40,17,575,684,4.929289321881345,16,1,2
40,18,396,468,4.841886116991581,43,1,2
40,19,796,565,4.25,8,1,2
40,20,390,538,4.929289321881345,34,1,2
40,21,522,445,4.8197224362268,55,1,2
40,22,578,459,4.8197224362268,51,1,2
40,23,254,503,4.730741759643275,8,1,2
40,24,608,352,4.6958618734850885,28,1,2
40,25,362,594,4.8197224362268,20,1,2
40,26,572,692,4.8,15,1,2
40,27,747,512,4.664589803375032,14,1,2
40,28,468,457,4.888196601125011,47,1,2
40,29,711,428,4.75,14,1,2
40,30,550,386,4.888196601125011,38,1,2
40,31,734,382,4.9,6,1,3
40,32,412,507,4.95,40,1,3
40,33,529,489,4.95,56,1,3
40,34,359,425,4.8197224362268,27,1,3
40,35,453,495,4.9,51,1,3
40,36,306,400,4.929289321881345,12,1,3
40,37,568,289,4.841886116991581,16,1,3
40,38,648,552,4.65,31,1,3
40,39,531,553,4.75,42,1,3
40,40,723,525,4.75,23,1,3
40,41,526,548,4.793844718719117,45,1,3
40,42,296,685,4.4169048105154705,6,1,3
40,43,631,553,4.75,34,1,3
40,44,367,511,4.776393202250022,35,1,3
40,45,544,369,4.745049024320361,32,1,3
40,46,459,588,4.888196601125011,37,1,3
40,47,514,515,4.793844718719117,50,1,3
40,48,332,426,4.8197224362268,17,1,3
40,49,435,439,4.888196601125011,43,1,3
40,50,845,617,0.0,2,0,3

