Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
1,1,428,422,4.5968871125850725,38,1,1
1,2,541,662,2.603648606735648,13,1,1
1,3,395,370,3.7490003996803196,20,1,1
1,4,742,473,2.6978271133557326,12,1,1
1,5,608,636,3.399218940641788,13,1,1
1,6,809,575,0.0,3,0,2
1,7,274,516,0.0,5,0,2
1,8,596,485,4.105572809000084,31,1,2
1,9,650,517,4.717157287525381,21,1,2
1,10,404,526,4.2221825406947975,28,1,2
1,11,520,572,3.69137476716976,27,1,2
1,12,564,463,4.2094305849579055,31,1,2
1,13,522,708,3.1937608131811555,8,1,2
1,14,862,545,0.0,1,0,2
1,15,521,500,4.525658350974743,35,1,2
1,16,516,529,4.539022777135356,34,1,2
1,17,541,416,4.552786404500042,39,1,2
1,18,538,391,4.4,33,1,2
1,19,564,591,4.447731949140637,19,1,2
1,20,582,440,3.79584054212077,33,1,2
1,21,405,618,3.429968153189242,16,1,2
1,22,473,449,4.284108946836182,46,1,2
1,23,501,306,4.327318797646315,9,1,2
1,24,622,281,0.0,5,0,2
1,25,377,304,0.0,5,0,2
1,26,424,523,4.5968871125850725,35,1,2
1,27,563,585,3.2795349465914745,21,1,2
1,28,459,539,4.4409830056250525,37,1,2
1,29,576,368,3.459707819925064,18,1,2
1,30,666,522,3.69137476716976,19,1,2
1,31,597,505,4.02917560805262,29,1,3
1,32,541,391,3.9937694101250947,33,1,3
1,33,302,440,2.004586839849968,8,1,3
1,34,524,479,4.4169048105154705,40,1,3
1,35,456,609,4.359687576256715,20,1,3
1,36,625,515,3.7916954026405425,26,1,3
1,37,595,549,2.6654764940142495,24,1,3
1,38,449,567,3.948810197918568,25,1,3
1,39,525,616,4.552786404500042,21,1,3
1,40,425,509,3.5439780221438966,39,1,3
1,41,527,489,4.776393202250022,37,1,3
1,42,662,308,1.9076707807867546,6,1,3
1,43,593,713,1.7824698913607662,7,1,3
1,44,417,443,4.793844718719117,38,1,3
1,45,445,652,2.8523268405085473,15,1,3
1,46,521,486,3.69137476716976,38,1,3
1,47,680,693,3.05835121610524,7,1,3
1,48,489,809,0.0,5,0,3
1,49,402,439,4.303580586140794,35,1,3
1,50,494,801,0.0,5,0,3

