Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
100,1,366,534,4.858578643762691,33,1,1
100,2,616,351,4.929289321881345,17,1,1
100,3,431,579,4.888196601125011,33,1,1
100,4,412,451,5.0,46,1,1
100,5,212,476,4.841886116991581,9,1,1
100,6,421,548,4.888196601125011,38,1,2
100,7,372,469,4.929289321881345,38,1,2
100,8,508,573,4.95,42,1,2
100,9,444,496,5.0,51,1,2
100,10,543,394,4.888196601125011,37,1,2
100,11,196,268,0.0,0,0,2
100,12,305,509,4.929289321881345,19,1,2
100,13,400,474,5.0,42,1,2
100,14,641,485,4.858578643762691,30,1,2
100,15,661,572,4.95,20,1,2
100,16,381,494,4.929289321881345,37,1,2
100,17,441,465,4.95,49,1,2
100,18,611,462,4.888196601125011,34,1,2
100,19,494,779,4.679843788128358,5,1,2
100,20,531,294,4.841886116991581,11,1,2
100,21,483,623,4.858578643762691,39,1,2
100,22,190,229,0.0,0,0,2
100,23,501,514,5.0,50,1,2
100,24,474,542,4.9,48,1,2
100,25,619,425,4.841886116991581,28,1,2
100,26,618,638,4.793844718719117,22,1,2
100,27,542,566,4.9,43,1,2
100,28,658,494,4.95,27,1,2
100,29,319,408,4.841886116991581,20,1,2
100,30,642,461,4.9,27,1,2
100,31,371,692,4.9,13,1,3
100,32,663,601,4.85,17,1,3
100,33,154,469,4.367544467966324,4,1,3
100,34,344,335,4.929289321881345,13,1,3
100,35,492,379,4.888196601125011,38,1,3
100,36,537,371,4.888196601125011,24,1,3
100,37,305,517,4.8197224362268,19,1,3
100,38,540,621,5.0,35,1,3
100,39,464,560,4.929289321881345,46,1,3
100,40,489,353,4.95,28,1,3
100,41,319,453,4.9,24,1,3
100,42,211,495,4.75,8,1,3
100,43,551,616,4.95,35,1,3
100,44,321,770,4.619211344706804,5,1,3
100,45,419,452,4.95,45,1,3
100,46,461,440,4.95,45,1,3
100,47,514,632,4.841886116991581,37,1,3
100,48,486,691,5.0,21,1,3
100,49,634,737,4.929289321881345,7,1,3
100,50,627,498,4.841886116991581,35,1,3

