Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
60,1,366,534,4.793844718719117,28,1,1
60,2,616,351,4.929289321881345,21,1,1
60,3,431,579,4.888196601125011,33,1,1
60,4,412,451,5.0,35,1,1
60,5,212,476,4.841886116991581,10,1,1
60,6,421,548,4.888196601125011,41,1,2
60,7,372,469,4.929289321881345,33,1,2
60,8,508,573,4.95,44,1,2
60,9,444,496,4.95,46,1,2
60,10,543,394,4.888196601125011,34,1,2
60,11,196,268,0.0,1,0,2
60,12,305,509,4.929289321881345,13,1,2
60,13,400,474,5.0,35,1,2
60,14,641,485,4.858578643762691,28,1,2
60,15,661,572,4.841886116991581,25,1,2
60,16,381,494,4.8197224362268,36,1,2
60,17,441,465,4.95,42,1,2
60,18,611,462,4.8197224362268,33,1,2
60,19,494,779,4.539022777135356,5,1,2
60,20,531,294,4.683772233983162,19,1,2
60,21,483,623,4.8197224362268,34,1,2
60,22,190,229,0.0,0,0,2
60,23,501,514,4.95,50,1,2
60,24,474,542,4.9,45,1,2
60,25,619,425,4.841886116991581,35,1,2
60,26,618,638,4.776393202250022,26,1,2
60,27,542,566,4.841886116991581,41,1,2
60,28,658,494,4.95,25,1,2
60,29,319,408,4.841886116991581,12,1,2
60,30,642,461,4.888196601125011,27,1,2
60,31,371,692,4.9,8,1,3
60,32,663,601,4.8197224362268,19,1,3
60,33,154,469,4.367544467966324,6,1,3
60,34,344,335,4.929289321881345,10,1,3
60,35,492,379,4.888196601125011,34,1,3
60,36,537,371,4.888196601125011,26,1,3
60,37,305,517,4.8,13,1,3
60,38,540,621,4.85,35,1,3
60,39,464,560,4.929289321881345,45,1,3
60,40,489,353,4.95,26,1,3
60,41,319,453,4.9,21,1,3
60,42,211,495,4.75,10,1,3
60,43,551,616,4.888196601125011,33,1,3
60,44,321,770,4.619211344706804,4,1,3
60,45,419,452,4.95,34,1,3
60,46,461,440,4.95,42,1,3
60,47,514,632,4.841886116991581,36,1,3
60,48,486,691,4.9,16,1,3
60,49,634,737,4.929289321881345,7,1,3
60,50,627,498,4.8197224362268,29,1,3

