Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
80,1,366,534,4.858578643762691,30,1,1
80,2,616,351,4.929289321881345,13,1,1
80,3,431,579,4.888196601125011,33,1,1
80,4,412,451,5.0,40,1,1
80,5,212,476,4.841886116991581,10,1,1
80,6,421,548,4.888196601125011,40,1,2
80,7,372,469,4.929289321881345,36,1,2
80,8,508,573,4.95,46,1,2
80,9,444,496,5.0,45,1,2
80,10,543,394,4.888196601125011,29,1,2
80,11,196,268,0.0,0,0,2
80,12,305,509,4.929289321881345,22,1,2
80,13,400,474,5.0,43,1,2
80,14,641,485,4.858578643762691,28,1,2
80,15,661,572,4.841886116991581,26,1,2
80,16,381,494,4.8197224362268,41,1,2
80,17,441,465,4.95,45,1,2
80,18,611,462,4.8197224362268,28,1,2
80,19,494,779,4.539022777135356,5,1,2
80,20,531,294,4.776393202250022,15,1,2
80,21,483,623,4.8197224362268,36,1,2
80,22,190,229,0.0,0,0,2
80,23,501,514,4.95,45,1,2
80,24,474,542,4.9,46,1,2
80,25,619,425,4.841886116991581,27,1,2
80,26,618,638,4.776393202250022,27,1,2
80,27,542,566,4.9,46,1,2
80,28,658,494,4.95,26,1,2
80,29,319,408,4.841886116991581,15,1,2
80,30,642,461,4.9,25,1,2
80,31,371,692,4.9,9,1,3
80,32,663,601,4.8197224362268,21,1,3
80,33,154,469,4.367544467966324,5,1,3
80,34,344,335,4.929289321881345,12,1,3
80,35,492,379,4.888196601125011,29,1,3
80,36,537,371,4.888196601125011,25,1,3
80,37,305,517,4.8,20,1,3
80,38,540,621,4.85,40,1,3
80,39,464,560,4.929289321881345,41,1,3
80,40,489,353,4.95,24,1,3
80,41,319,453,4.9,26,1,3
80,42,211,495,4.75,11,1,3
80,43,551,616,4.95,38,1,3
80,44,321,770,4.619211344706804,3,1,3
80,45,419,452,4.95,37,1,3
80,46,461,440,4.95,42,1,3
80,47,514,632,4.841886116991581,39,1,3
80,48,486,691,5.0,19,1,3
80,49,634,737,4.929289321881345,6,1,3
80,50,627,498,4.8197224362268,33,1,3

