Iteration,Cheesecake,Profiterole,Mucake
1,0,17,14
2,0,21,16
3,0,21,17
4,0,21,17
5,0,21,17
6,0,21,18
7,0,21,18
8,0,21,18
9,0,21,18
10,0,21,18
11,0,21,18
12,0,22,18
13,0,22,18
14,0,22,18
15,0,23,18
16,0,23,18
17,0,23,18
18,0,23,18
19,0,23,18
20,0,23,18
21,0,23,18
22,0,23,18
23,0,23,18
24,0,23,18
25,0,23,18
26,0,23,18
27,0,23,18
28,0,23,18
29,0,23,18
30,0,23,18
31,0,23,18
32,0,23,18
33,0,23,18
34,0,23,18
35,0,23,18
36,0,23,18
37,0,23,18
38,0,23,18
39,0,23,19
40,0,23,19
41,0,24,19
42,0,24,19
43,0,24,19
44,0,24,19
45,0,24,19
46,0,24,19
47,0,24,19
48,0,24,19
49,0,24,19
50,0,24,19
51,0,24,19
52,0,24,19
53,0,24,19
54,0,24,19
55,0,24,19
56,0,24,19
57,0,24,19
58,0,24,19
59,0,24,19
60,0,24,19
61,0,24,19
62,0,24,19
63,0,24,19
64,0,24,19
65,0,24,19
66,0,24,19
67,0,24,19
68,0,24,19
69,0,24,19
70,0,24,19
71,0,24,19
72,0,24,19
73,0,24,19
74,0,24,19
75,0,24,19
76,0,24,19
77,0,24,19
78,0,24,19
79,0,24,19
80,0,24,19
81,0,25,19
82,0,25,19
83,0,25,19
84,0,25,19
85,0,25,19
86,0,25,19
87,0,25,19
88,0,25,19
89,0,25,19
90,0,25,19
91,0,25,19
92,0,25,19
93,0,25,19
94,0,25,19
95,0,25,19
96,0,25,19
97,0,25,19
98,0,25,19
99,0,25,19
100,0,25,19
