Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,676,519,4.609487516204668,16,1,1
40,2,514,291,4.841886116991581,22,1,1
40,3,489,619,4.8,43,1,1
40,4,509,382,4.858578643762691,33,1,1
40,5,533,552,4.929289321881345,47,1,1
40,6,481,488,4.9,50,1,2
40,7,540,649,4.745049024320361,30,1,2
40,8,427,312,4.9,16,1,2
40,9,364,393,4.95,17,1,2
40,10,500,152,3.8115135675995293,4,1,2
40,11,478,617,4.841886116991581,44,1,2
40,12,365,496,4.85,29,1,2
40,13,357,424,4.793844718719117,18,1,2
40,14,694,399,4.8197224362268,13,1,2
40,15,550,196,4.539022777135356,5,1,2
40,16,665,379,4.8197224362268,15,1,2
40,17,543,737,4.793844718719117,16,1,2
40,18,578,721,4.699999999999999,17,1,2
40,19,507,507,4.9,51,1,2
40,20,470,516,4.9,51,1,2
40,21,621,600,4.793844718719117,25,1,2
40,22,816,457,3.641692229279388,3,1,2
40,23,198,355,0.0,3,0,2
40,24,349,547,4.929289321881345,25,1,2
40,25,513,547,4.858578643762691,54,1,2
40,26,516,587,4.888196601125011,43,1,2
40,27,493,526,4.8,54,1,2
40,28,700,630,4.95,7,1,2
40,29,549,434,4.85,39,1,2
40,30,415,459,4.8,38,1,2
40,31,558,259,4.793844718719117,10,1,3
40,32,479,525,4.858578643762691,54,1,3
40,33,548,403,4.776393202250022,36,1,3
40,34,443,606,4.841886116991581,45,1,3
40,35,529,737,4.95,16,1,3
40,36,535,563,4.8197224362268,47,1,3
40,37,487,249,4.6958618734850885,13,1,3
40,38,467,574,4.9,50,1,3
40,39,424,555,4.888196601125011,52,1,3
40,40,448,761,4.6958618734850885,8,1,3
40,41,458,374,4.776393202250022,34,1,3
40,42,603,653,5.0,18,1,3
40,43,415,634,4.929289321881345,35,1,3
40,44,359,495,4.9,27,1,3
40,45,500,755,4.52830094339717,14,1,3
40,46,444,354,4.888196601125011,26,1,3
40,47,513,483,4.929289321881345,46,1,3
40,48,587,779,4.575735931288072,9,1,3
40,49,358,623,4.841886116991581,25,1,3
40,50,656,541,4.888196601125011,19,1,3

