Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
20,1,453,458,4.929289321881345,52,1,1
20,2,481,778,4.8197224362268,12,1,1
20,3,577,718,4.888196601125011,16,1,1
20,4,456,525,4.5968871125850725,43,1,1
20,5,562,290,4.0875856204552665,9,1,1
20,6,401,536,4.730741759643275,36,1,2
20,7,343,410,4.609487516204668,21,1,2
20,8,599,557,4.841886116991581,28,1,2
20,9,598,444,4.587689437438234,40,1,2
20,10,445,625,4.841886116991581,27,1,2
20,11,677,531,4.793844718719117,23,1,2
20,12,593,590,4.9,22,1,2
20,13,542,407,4.646446609406726,45,1,2
20,14,489,682,4.9,23,1,2
20,15,441,456,4.95,47,1,2
20,16,338,523,4.793844718719117,29,1,2
20,17,530,452,4.888196601125011,51,1,2
20,18,564,471,4.929289321881345,45,1,2
20,19,398,507,4.8197224362268,37,1,2
20,20,497,405,4.776393202250022,47,1,2
20,21,511,812,3.08362321032632,7,1,2
20,22,611,511,4.8197224362268,38,1,2
20,23,277,515,4.85,19,1,2
20,24,368,529,4.75,35,1,2
20,25,634,511,4.730741759643275,30,1,2
20,26,546,483,4.888196601125011,47,1,2
20,27,497,552,4.929289321881345,32,1,2
20,28,651,461,4.717157287525381,26,1,2
20,29,673,466,4.888196601125011,22,1,2
20,30,689,523,4.646446609406726,22,1,2
20,31,505,577,4.841886116991581,32,1,3
20,32,388,546,4.708452405257734,31,1,3
20,33,739,588,4.359687576256715,13,1,3
20,34,540,483,4.9,47,1,3
20,35,526,490,4.888196601125011,49,1,3
20,36,508,444,4.793844718719117,49,1,3
20,37,385,431,4.75,33,1,3
20,38,456,307,4.8197224362268,17,1,3
20,39,717,626,4.525658350974743,8,1,3
20,40,506,432,4.929289321881345,48,1,3
20,41,437,293,4.5,12,1,3
20,42,212,614,2.7147210235947123,7,1,3
20,43,647,402,4.888196601125011,23,1,3
20,44,430,529,4.787867965644035,40,1,3
20,45,272,517,4.539022777135356,16,1,3
20,46,568,600,4.776393202250022,25,1,3
20,47,364,480,4.793844718719117,35,1,3
20,48,165,583,0.0,2,0,3
20,49,598,363,4.929289321881345,25,1,3
20,50,457,580,4.776393202250022,30,1,3

