Iteration,Cheesecake,Profiterole,Mucake
1,0,20,12
2,0,21,12
3,0,21,15
4,0,21,16
5,0,22,16
6,0,22,16
7,0,22,17
8,0,22,17
9,0,22,17
10,0,22,17
11,0,22,17
12,0,22,17
13,0,22,17
14,0,22,17
15,0,22,17
16,0,22,17
17,0,22,17
18,0,22,17
19,0,22,17
20,0,22,17
21,0,22,17
22,0,22,17
23,0,22,17
24,0,22,17
25,0,22,17
26,0,22,17
27,0,22,17
28,0,22,17
29,0,22,17
30,0,22,17
31,0,22,17
32,0,22,17
33,0,22,17
34,0,22,17
35,0,22,17
36,0,22,17
37,0,22,17
38,0,22,17
39,0,22,17
40,0,22,17
41,0,22,17
42,0,22,17
43,0,22,17
44,0,22,17
45,0,22,17
46,0,22,17
47,0,22,17
48,0,22,17
49,0,22,17
50,0,22,17
51,0,22,17
52,0,22,17
53,0,22,17
54,0,22,17
55,0,22,17
56,0,22,17
57,0,22,17
58,0,22,17
59,0,22,17
60,0,22,17
61,0,22,17
62,0,22,17
63,0,22,17
64,0,22,17
65,0,22,17
66,0,22,17
67,0,22,17
68,0,22,17
69,0,22,17
70,0,22,17
71,0,22,17
72,0,22,17
73,0,22,17
74,0,22,17
75,0,23,17
76,0,23,17
77,0,23,17
78,0,23,17
79,0,23,17
80,0,23,17
81,0,23,17
82,0,23,17
83,0,23,17
84,0,23,17
85,0,23,17
86,0,23,17
87,0,23,17
88,0,23,17
89,0,23,17
90,0,23,17
91,0,23,17
92,0,23,17
93,0,23,17
94,0,23,18
95,0,23,18
96,0,23,18
97,0,23,18
98,0,23,18
99,0,23,18
100,0,23,18
