Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
20,1,308,608,4.793844718719117,15,1,1
20,2,584,542,4.841886116991581,47,1,1
20,3,556,500,5.0,43,1,1
20,4,550,617,4.646446609406726,41,1,1
20,5,710,556,4.708452405257734,18,1,1
20,6,669,462,4.683772233983162,26,1,2
20,7,606,390,4.6958618734850885,21,1,2
20,8,346,538,4.708452405257734,28,1,2
20,9,605,476,4.8197224362268,41,1,2
20,10,459,692,4.717157287525381,20,1,2
20,11,497,384,4.525658350974743,25,1,2
20,12,530,470,4.75,43,1,2
20,13,613,554,4.6958618734850885,47,1,2
20,14,285,640,4.664589803375032,7,1,2
20,15,607,646,4.679843788128358,30,1,2
20,16,401,488,4.95,34,1,2
20,17,546,616,4.730741759643275,42,1,2
20,18,662,631,4.539022777135356,20,1,2
20,19,672,500,4.65,28,1,2
20,20,511,602,4.75,44,1,2
20,21,539,586,4.8,47,1,2
20,22,606,461,4.54723074309313,40,1,2
20,23,564,355,4.646446609406726,24,1,2
20,24,163,569,0.0,0,0,2
20,25,471,628,4.8197224362268,40,1,2
20,26,787,716,0.0,0,0,2
20,27,596,430,4.730741759643275,39,1,2
20,28,605,553,4.776393202250022,47,1,2
20,29,473,690,4.619211344706804,23,1,2
20,30,425,543,4.95,40,1,2
20,31,573,480,4.929289321881345,38,1,3
20,32,504,406,4.841886116991581,31,1,3
20,33,458,653,4.54723074309313,29,1,3
20,34,623,317,4.5,13,1,3
20,35,465,479,5.0,31,1,3
20,36,499,653,4.5968871125850725,35,1,3
20,37,677,513,4.468492709363268,27,1,3
20,38,480,526,4.929289321881345,46,1,3
20,39,682,634,4.505025253169417,17,1,3
20,40,527,672,4.635994505535973,33,1,3
20,41,697,559,4.587689437438234,22,1,3
20,42,559,661,4.929289321881345,32,1,3
20,43,353,492,4.776393202250022,30,1,3
20,44,377,728,4.192225278929824,7,1,3
20,45,448,534,4.75,45,1,3
20,46,722,368,4.664589803375032,7,1,3
20,47,554,481,4.776393202250022,42,1,3
20,48,573,439,4.929289321881345,37,1,3
20,49,382,569,4.776393202250022,28,1,3
20,50,220,667,0.0,4,0,3

