Iteration,Cheesecake,Profiterole,Mucake
1,0,16,11
2,0,17,14
3,0,19,14
4,0,19,14
5,0,19,14
6,0,19,14
7,0,19,14
8,0,19,14
9,0,19,14
10,0,19,14
11,0,19,14
12,0,21,14
13,0,21,14
14,0,22,14
15,0,22,14
16,0,22,14
17,0,22,14
18,0,22,14
19,0,22,15
20,0,22,15
21,0,22,15
22,0,22,15
23,0,22,15
24,0,22,15
25,0,22,15
26,0,22,15
27,0,22,15
28,0,22,15
29,0,22,15
30,0,22,15
31,0,22,15
32,0,22,15
33,0,22,15
34,0,22,15
35,0,22,15
36,0,22,15
37,0,22,15
38,0,22,15
39,0,22,15
40,0,22,15
41,0,22,15
42,0,22,15
43,0,22,15
44,0,22,15
45,0,22,15
46,0,22,15
47,0,22,15
48,0,22,15
49,0,22,15
50,0,22,15
51,0,22,15
52,0,22,15
53,0,22,15
54,0,22,15
55,0,22,15
56,0,22,15
57,0,22,15
58,0,22,15
59,0,22,15
60,0,22,15
61,0,22,15
62,0,22,15
63,0,22,15
64,0,22,15
65,0,22,15
66,0,23,15
67,0,23,15
68,0,23,15
69,0,23,15
70,0,23,15
71,0,23,15
72,0,23,15
73,0,23,15
74,0,23,15
75,0,23,16
76,0,23,16
77,0,23,16
78,0,23,16
79,0,23,16
80,0,23,16
81,0,23,16
82,0,23,16
83,0,23,16
84,0,23,16
85,0,23,16
86,0,23,16
87,0,23,16
88,0,23,16
89,0,23,17
90,0,23,17
91,0,23,17
92,0,23,17
93,0,23,17
94,0,23,17
95,0,23,17
96,0,23,17
97,0,23,17
98,0,23,17
99,0,23,17
100,0,23,17
